썸네일,보도 일자,언론사,기사 제목,URL,기사내용,카테고리
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2022%2F09%2F23%2F1554856.jpg&type=ff264_180&expire=2&refresh=true,1일 전,국민일보,학부모단체 “대구퀴어행사 도로점용 강력 단속해야”,https://news.kmib.co.kr/article/view.asp?arcid=0017501493&code=61121111&cp=nv, 대구 한 시민단체가 교통혼잡 등 극심한 시민 불편을 초래하는 퀴어축제에 대해 관할 기관이 엄격한 법기준을 적용해야 한다고 주장하고 나섰다. 대구경북다음세대지키기학부모연합(이하 학부모연합)은 최근 대구... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F23%2F3688408.jpg&type=ff264_180&expire=2&refresh=true,1일 전,노컷뉴스,"대구 1436명 신규 확진, 사망 8명",https://www.nocutnews.co.kr/news/5821970, 대구지역에서는 모두 1436명의 코로나19 신규 확진자가 발생했다. 질병관리청 발표 23일 오전 0시 현재 대구에서 발생한 코로나19 신규 확진환자는 지역 감염 1427명과 해외 유입 9명 등 모두 1436명으로  총... ,코로나
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F018%2F2022%2F09%2F23%2F5323615.jpg&type=ff264_180&expire=2&refresh=true,1일 전,이데일리,"링크맨·정은주, ""2022 대구포크페스티벌' 출연",http://starin.edaily.co.kr/news/newspath.asp?newsid=01275926632463072, 링크맨 정은주 재즈쿼텟 밴드 링크맨과 가수 정은주가 ‘2022 대구포크페스티벌’에 출연한다. 링크맨은 대구를 비롯한 영남권을 주 무대삼아 활동하는 밴드다. 추억의 명곡들을 재해석한 무대를 주로 선보인다. ‘2022... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F20%2F13450876.jpg&type=ff264_180&expire=2&refresh=true,4일 전,연합뉴스,"대구행복진흥원 초대 원장, 정순천 전 시의원 내정",https://www.yna.co.kr/view/AKR20220920154900053?input=1195m, 민선 8기 출범 이후 대구시의 공공기관 통폐합 방침에 따라 신설되는 대구행복진흥원 초대 원장에 정순천 전 대구시의원이 20일 내정됐다. 정 원장 내정자는 제5∼7대 대구시의원과 대구시 달구벌종합스포츠센터 관장... ,정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F657%2F2022%2F09%2F23%2F7043.jpg&type=ff264_180&expire=2&refresh=true,1일 전,대구MBC ,최근 5년 대구서 폭행당한 구급대원 48명,https://dgmbc.com/article/X8vKyAbQxs," 국민의힘 조은희 의원이 소방청으로부터 받은 자료에 따르면 최근 5년 동안 대구에서 발생한 구급대원 폭행 건수는 48건으로 서울 291건, 경기 228건, 부산 77건, 충남 49건에 이어 5번째로 많습니다. 대구 48건... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F22%2F11433011.jpg&type=ff264_180&expire=2&refresh=true,2일 전,뉴시스,"대구교육청, 장애학생 대학생활 체험 프로그램 운영",http://www.newsis.com/view/?id=NISX20220922_0002022420&cID=10810&pID=10800," 대구시교육청은 장애학생의 안정적인 대학생활 적응을 위해 장애학생 대학생활 체험 프로그램을... 구미대, 대구대, 대구카톨릭대, 대구한의대를 1~6회기(회기별 4~5일)로 나눠 방문·체험한다. 학생이 원하는 대학의... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F24%2F11437652.jpg&type=ff264_180&expire=2&refresh=true,15시간 전,뉴시스,밀양서 거리행진 펼치는 대구취타대,http://www.newsis.com/view/?id=NISI20220924_0019282239, '잇다 세계속의 밀양아리랑'의 주제로 경남 밀양시 삼문강변에서 열린 제64회 밀양아리랑대축제 둘째 날인 23일 오후대구취타대가 밀양교에서 거리행진을 펼쳐지고 있다. 2022.09.24. alk@newsis.com. 공감언론 뉴시스가... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F22%2F11434491.jpg&type=ff264_180&expire=2&refresh=true,2일 전,뉴시스,제19회 대구국제오페라축제 개막작 '투란도트' 리허설,http://www.newsis.com/view/?id=NISI20220922_0019276139, 제19회 대구국제오페라축제 개막을 하루 앞둔 22일 오후 대구시 북구 칠성동 오페라하우스에서 열린 개막작 ‘투란도트(Turandot)' 최종 리허설에서 배우들이 열정적인 무대를 펼치고 있다. 2022.09.22. lmy@newsis.com... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F20%2F13450262.jpg&type=ff264_180&expire=2&refresh=true,4일 전,연합뉴스,"대구자치경찰위, '세이프-홈 지원 사업' 확대 실시",https://www.yna.co.kr/view/AKR20220920115100053?input=1195m," 대구시 자치경찰위원회는 범죄로부터 안전한 환경을 조성하기 위한 '세이프-홈 지원 사업'을 확대 실시한다고 20일 밝혔다. 자치경찰위원회가 지역 8개 구·군, 대구경찰청과 손잡고 주거 안전 취약 가구에 스마트 초인종... ",스포츠
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2022%2F09%2F22%2F3174611.jpg&type=ff264_180&expire=2&refresh=true,2일 전,경향신문,"“오페라의 가을”…대구국제오페라축제, 23일부터 58일간 개최",https://www.khan.co.kr/culture/performance/article/202209221114001," 대구시는 제19회 대구국제오페라축제를 오는 23일부터 11월19일까지 대구오페라하우스 등지에서 개최한다고 22일 밝혔다. 이번 축제에서는 ‘연대와 다양성’을 주제로 이탈리아와 독일, 오스트리아, 한국 등 다양한... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F21%2F11431342.jpg&type=ff264_180&expire=2&refresh=true,3일 전,뉴시스,대구교통공사 '안전대전환' 취약시설 집중안전점검,http://www.newsis.com/view/?id=NISX20220921_0002021193&cID=10810&pID=10800," 대구교통공사는 '대한민국 안전대(大)전환' 기간을 맞아 민간전문가와 합동으로 집중안전점검을 실시한다고... 이광모 대구교통공사 기술본부장은 ""취약시설에 대한 집중안전점검으로 도시철도 운행의 안전 확보를 위해... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F22%2F11432604.jpg&type=ff264_180&expire=2&refresh=true,2일 전,뉴시스,대구·경북 가끔 구름 많음…낮 23~25도,http://www.newsis.com/view/?id=NISX20220922_0002021994&cID=10810&pID=10800, 대구와 경북은 가끔 구름 많은 날씨가 예상된다. 22일 대구지방기상청에 따르면 이날 대구·경북은 동해상에서 동쪽으로 이동하는 고기압 영향을 받겠다. 낮 최고기온은 23~25도의 분포로 평년(23~25도)과 같을 것으로... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F22%2F11433136.jpg&type=ff264_180&expire=2&refresh=true,2일 전,뉴시스,대구 남구 '고미술과 인사하기',http://www.newsis.com/view/?id=NISX20220922_0002022515&cID=10810&pID=10800," 대구시 남구는 이천동 고미술거리와 신천둔치에서 '고미술과 인사하기' 프로그램을 개최한다고 22일 밝혔다.... 24일에는 고미술협회 대구지부의 고미술품 경매를 중심으로 고미술품, 생활용품을 판매하는 플리마켓과... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2022%2F09%2F21%2F3736728.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,3일 전,세계일보 ,대구동산병원 찾은 안철수 “봉사 정신·해결력 갖춘 사람만 정치해야”,http://www.segye.com/content/html/2022/09/21/20220921509993.html?OutUrl=naver," 안철수, 계명대 대구동산병원에서 의료진과 간담회 “지금도 제 정체성은 의사라고 생각… 할 수 있는 일들에 최선 다할 것” 2020년 대구 의료봉사 떠올리고는…“제가 참 서툴렀던 것 같다” 안철수 국민의힘 의원(왼쪽)... ",정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F22%2F3688170.jpg&type=ff264_180&expire=2&refresh=true,2일 전,노컷뉴스,"대구환경청, 칠곡보·강정고령보 조류경보 '관심' 단계 발령",https://www.nocutnews.co.kr/news/5821606," 대구지방환경청은 22일 오후 3시를 기해 낙동강 칠곡보(해평 지점)와 강정고령보(강정고령 지점)에... 대구지방환경청 관계자는 ""늦더위로 인해 녹조가 다시 증식한 것으로 보인다""며 ""관계기관과 협력해 수질 오염원... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5792%2F2022%2F09%2F23%2F16225.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1일 전,데일리경제,"생탁, '대구국제식품산업전' 참가",http://www.kdpress.co.kr/news/articleView.html?idxno=115264, 부산합동양조 제공 부산 막걸리 브랜드 부산합동양조는 '생탁'이 '대구국제식품산업전'에 참가했다고 23일 밝혔다. 비수도권 지역에서 최대규모로 열리고 있는 '대구국제식품신업전'은 식품 기업들의 국내외 판로 개척을... ,세계
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F22%2F11433255.jpg&type=ff264_180&expire=2&refresh=true,2일 전,뉴시스,"코레일 대구경북, ESG경영 탄소중립 합동 캠페인",http://www.newsis.com/view/?id=NISX20220922_0002022579&cID=10810&pID=10800," 코레일 대구경북본부는 'ESG경영 탄소중립 합동 캠페인'을 개최했다고 22일 밝혔다. 캠페인은 한국철도... 한국철도 대구경북본부와 코레일유통 대구경북본부, 대구 동구청, 대구환경공단, 국가인권위원회... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2022%2F09%2F23%2F3717853.jpg&type=ff264_180&expire=2&refresh=true,1일 전,조선일보,"대구지검, 불법 해외송금 가담한 우리은행 전 지점장 구속",https://www.chosun.com/national/incident/2022/09/23/SYNRZEGE3NCPBMJGUN4NL4JHC4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news, 대구지검 반부패수사부(이일규 부장)는 23일 외국환거래법 위반 등 혐의를 받는 우리은행 전 지점장 A씨를 구속했다. 대구지법 손대식 영장전담 부장판사는 이날 열린 구속 전 피의자 심문(영장실질심사)에서 “A씨가 도주... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F657%2F2022%2F09%2F20%2F6920.jpg&type=ff264_180&expire=2&refresh=true,4일 전,대구MBC ,대구서 음주 차량 분식점 돌진···7명 다쳐,https://dgmbc.com/article/LvHxC7gN0j5fQv2S, 9월 20일 새벽 3시쯤 대구 남구 봉덕동의 한 시장에서 40대 여성이 몰던 승용차가 인도를 넘어 영업 중이던... 운전 부주의로 사고가 난 것으로 보고 정확한 사고 경위를 조사하고 있습니다. (사진 제공 대구소방본부) ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2022%2F09%2F23%2F3737410.jpg&type=ff264_180&expire=2&refresh=true,2일 전,세계일보,‘코로나가 바꾼 식품 트렌드 한눈에’…대구국제식품산업전 개막,http://www.segye.com/content/html/2022/09/22/20220922516928.html?OutUrl=naver," 비수도권 최대 규모 식품 박람회인 ‘제22회 대구국제식품산업전’이 22일 개막식을 시작으로 오는 25일까지 대구 엑스코 서관에서 열린다. 대구국제식품산업전은 식품 기업들의 국내외 판로 개척을 돕고, 빠르게 바뀌는... ",코로나
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F21%2F11430736.jpg&type=ff264_180&expire=2&refresh=true,3일 전,뉴시스,"티웨이항공, 외국인 승객에게 파워풀대구K팝콘서트 티켓",http://www.newsis.com/view/?id=NISX20220921_0002020911&cID=10810&pID=10800, 티웨이항공이 외국인 탑승객에게 2022 '파워풀 대구 K팝 콘서트' 티켓을 제공하는 홍보활동을 펼치며 팬데믹 이후 외국인 관광객의 대구 방문 및 관광 활성화에 나선다. 21일 티웨이항공에 따르면 대구시 주최... ,경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F031%2F2022%2F09%2F23%2F699062.jpg&type=ff264_180&expire=2&refresh=true,1일 전,아이뉴스24,"홍준표 ""기득권 카르텔 깨는 것이 대구 영광 재현""",http://www.inews24.com/view/1521860," 홍준표 대구광역시장이 기득권 카르텔을 혁파, 대구 영광을 재현하겠다는 강한 의지를 표명했다. 최근 대구시의회의 행정기구·정원조정 방침과 시정특별고문 설치·운영안 등 개혁 현안들이 보류되고 트램 등 도시철도... ",정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F20%2F13449383.jpg&type=ff264_180&expire=2&refresh=true,3일 전,뉴시스,"대구시의회, 대구시 산하 공공기관장 인사청문회 실시",http://www.newsis.com/view/?id=NISX20220921_0002021535&cID=10810&pID=10800," 대구시의회가 대구공공시설관리공단, 대구교통공사, 대구도시개발공사 등 대구시 산하 공공기관장들의 인사청문회를 예고했다. 21일 대구광역시의회에 따르면 오는 22일부터 23일까지 대구공공시설관리공단... ",세계
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F21%2F11431966.jpg&type=ff264_180&expire=2&refresh=true,4일 전,연합뉴스,"""죽은 낙타 다른 동물 먹이로""…대구 동물원 운영자 집행유예",https://www.yna.co.kr/view/AKR20220920078000053?input=1195m," 대구지법 서부지원 형사5단독 김옥희 판사는 20일 동물원에서 죽은 낙타를 다른 동물원의 맹수 먹이로 준... 이날 재판에는 녹색당 대구시당, 동물단체 회원 등이 참관했다. 이들은 재판에 앞서 서부지원에서 강력... ",IT과학
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F23%2F13459421.jpg&type=ff264_180&expire=2&refresh=true,1일 전,연합뉴스,대구오페라축제 58일간 대장정 돌입…개막작 '투란도트',https://www.yna.co.kr/view/AKR20220923052300053?input=1195m, 바그너 니벨룽의 반지 전편도 공연 제19회 대구국제오페라축제가 23일 개막해 오는 11월 19일까지 58일간의... 대구오페라하우스가 광주시립오페라단과 합작해 만든 작품이다. 투란도트는 고대 중국 베이징의 냉혹한... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5207%2F2022%2F09%2F24%2F380524.jpg&type=ff264_180&expire=2&refresh=true,7시간 전,영남일보,"대구 노동단체, 전국동시다발 노동자대회 개최…""정부 노동 정책 규탄""",https://www.yeongnam.com/web/view.php?key=20220924010003076, 24일 대구 수성구 수성네거리~대구은행네거리에서 전국동시다발 노동자대회가 열렸다. <민주노총 대구지역본부 제공>24일 오후 민주노총 대구지역본부 등 대구지역 노동단체는 수성네거리~대구은행네거리에서 정부의... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F19%2F13447600.jpg&type=ff264_180&expire=2&refresh=true,5일 전,연합뉴스,"대구 10가지 대표 음식, 트롯으로 홍보한다",https://www.yna.co.kr/view/AKR20220919102000053?input=1195m," ""눈에 아른거리는 변하지 않는 맛 그 맛 대구의 맛…"" 대구시가 지역 음식업계 활성화를 지원하기 위해 세미 트롯풍 대중가요 '대구의 맛'을 제작했다. 19일 시에 따르면 이 곡은 가수 박현빈의 '앗 뜨거'로 유명한 작곡가... ",사회
